,photo_url,link,name,central_distance,sustainability,rating,comfort_rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,start_date,end_date,map_lat,map_lng,name,description
10,https://cf.bstatic.com/xdata/images/hotel/square600/435722018.webp?k=9bfa5fce077498ff1890897dccbef7de252459fc6438a2febd7f392225818b09&o=,https://www.booking.com/hotel/us/cornell-de-france.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=4791703_276520568_2_1_0&highlighted_blocks=4791703_276520568_2_1_0&matching_block_id=4791703_276520568_2_1_0&sr_pri_blocks=4791703_276520568_2_1_0__129362&from=searchresults#hotelTmpl,Cornell Hotel de France,300 m from center,,8.3,Comfort 8.8,"1,045 reviews",Standard Queen Room,1 queen bed,"€ 1,187","€ 1,304","Union Square, San Francisco",2024-04-14,2024-04-21,37.79004844,-122.40914963,Cornell Hotel de France,"




You're eligible for a Genius discount at Cornell Hotel de France! To save at this property, all you have to do is sign in.
Discover the charm and elegance of France in the heart of San Francisco at this family-owned and operated hotel. Originally built in 1910, Cornell Hotel de France combines old-world charm with modern amenities such free WiFi. Admire prints of masterpieces from famous artists throughout the hotel. Union Square is just 5 minutes’ walk away.

Individually decorated, each charming room is equipped with a cable TV and a telephone with private voice mail.

Cornell Hotel de France features an exceptional location close to many of the city's main points of interest such as the Theater District. San Francisco’s legendary Chinatown is 10 minutes’ walk from the hotel. The city's historic cable car system is also easily accessible and the Powell Street cable car stop is 7 minutes’ walk away.



Couples in particular like the location – they rated it 9.4 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
11,https://cf.bstatic.com/xdata/images/hotel/square600/58246050.webp?k=ed52323f345a4d24848413c8b3795e6705ae547a8797e9d5fe81b5d16207db39&o=,https://www.booking.com/hotel/us/orchard.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=5618401_91458630_2_0_0&highlighted_blocks=5618401_91458630_2_0_0&matching_block_id=5618401_91458630_2_0_0&sr_pri_blocks=5618401_91458630_2_0_0__110969&from=searchresults#hotelTmpl,Orchard Hotel,250 m from center,,8.9,Comfort 9.4,"1,271 reviews",Deluxe King Room,1 king bed,"€ 1,018","€ 1,119","Union Square, San Francisco",2024-04-14,2024-04-21,37.79013429,-122.40849450,Orchard Hotel,"




Located in Downtown San Francisco, this boutique hotel is just 2 blocks from Union Square. It features an on-site restaurant, a cardio room, and spacious rooms with free WiFi. Rooms feature traditional decor.

The Orchard Hotel rooms offer a desk and laptop safe. Decorated with black and white photography of San Francisco scenery, the rooms also have mini-bars. Smart TVs are also included with the ability to connect to guests' phones or tablets.

Guests can enjoy on-site dining at Daffodil Restaurant and Bar. The hotel also offers discount passes to the full-service Active Sports Club.

The Orchard Hotel is within walking distance of a BART subway station, Chinatown and the Cable Car Museum.



Couples in particular like the location – they rated it 9.4 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
12,https://cf.bstatic.com/xdata/images/hotel/square600/254588957.webp?k=214ed5a5376a419a4cf88b3e1c4a945a8bffafb07ed754afec4457d953c0cc58&o=,https://www.booking.com/hotel/us/grand-hyatt-san-francisco.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=17306414_269949308_2_2_0&highlighted_blocks=17306414_269949308_2_2_0&matching_block_id=17306414_269949308_2_2_0&sr_pri_blocks=17306414_269949308_2_2_0__188588&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Grand Hyatt San Francisco Union Square,150 m from center,Travel Sustainable Level 3+,8.4,Comfort 8.9,"1,817 reviews",King Room,1 king bed,"€ 1,730",,"Union Square, San Francisco",2024-04-14,2024-04-21,37.78921436,-122.40711249,Grand Hyatt San Francisco Union Square,"




This San Francisco hotel in Union Square is just steps from Chinatown.  On-site dining and a 24-hour gym are available for guest convenience.

The spacious, modern rooms at Grand Hyatt San Francisco Union Square provide a flat-screen cable TV and an Uno-Bitell Media phone with MP3/iPod docking capabilities along with a small refrigerator and a coffee machine. The bathrooms feature designer bath amenities.

Guests at Grand Hyatt San Francisco Union Square can enjoy American cuisine and cocktails at OneUP Restaurant and Lounge.

San Francisco Grand Hyatt Union Square is within 11 minutes' walk from Montgomery Street BART Station and San Francisco Museum of Modern Art. Fisherman's Wharf and Alcatraz Island are 1 mi away.



Couples in particular like the location – they rated it 9.4 for a two-person trip.



Hotel chain/brand:
Grand Hyatt

Distance in property description is calculated using © OpenStreetMap

Show me more



"
13,https://cf.bstatic.com/xdata/images/hotel/square600/328622199.webp?k=9cbeb95f2d71606582330c9824b55d7cd4f4b4f715e4159770c3fa4555ec05d5&o=,https://www.booking.com/hotel/us/citizenm-san-francisco-union-square.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=746893101_330715007_2_2_0&highlighted_blocks=746893101_330715007_2_2_0&matching_block_id=746893101_330715007_2_2_0&sr_pri_blocks=746893101_330715007_2_2_0__132101&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,citizenM San Francisco Union Square,200 m from center,Travel Sustainable Level 2,9.0,Comfort 9.4,"2,909 reviews",King Room,1 king bed,"€ 1,212","€ 1,515","Union Square, San Francisco",2024-04-14,2024-04-21,37.78579900,-122.40744200,citizenM San Francisco Union Square,"




Ideally located in the center of San Francisco, citizenM San Francisco Union Square has air-conditioned rooms, a fitness center, free WiFi and a shared lounge. The property is around a 10-minute walk from Moscone Center, 0.9 miles from San Francisco City Hall and 1.7 miles from Oracle Park. The property is non-smoking throughout and is located a 4-minute walk from Union Square.

At the hotel, the rooms have a desk, a flat-screen TV, a private bathroom, bed linen and towels. All rooms in citizenM San Francisco Union Square are equipped with free toiletries and an iPad.

At the accommodation you'll find a restaurant serving American cuisine.

Guests will find a 24-hour front desk, a business center and ironing service at the property.

Coit Tower is 1.9 miles from citizenM San Francisco Union Square, while Pier 39 is 2.3 miles from the property. The nearest airport is San Francisco International Airport, 12 miles from the hotel.



Couples in particular like the location – they rated it 9.4 for a two-person trip.



Hotel chain/brand:
CitizenM

Distance in property description is calculated using © OpenStreetMap

Show me more



"
14,https://cf.bstatic.com/xdata/images/hotel/square600/457189643.webp?k=86bf37d6046deb117feb45171ede38c01fc78dcea19e47df9a3ceffd54f9609c&o=,https://www.booking.com/hotel/us/beresford.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=5984601_373137750_2_0_0&highlighted_blocks=5984601_373137750_2_0_0&matching_block_id=5984601_373137750_2_0_0&sr_pri_blocks=5984601_373137750_2_0_0__57870&from=searchresults#hotelTmpl,Hotel Amari,300 m from center,,6.9,,660 reviews,Queen Room,1 queen bed,€ 531,,"Union Square, San Francisco",2024-04-14,2024-04-21,37.78884447,-122.41090178,Hotel Amari,"




This centrally located hotel is just 2 minutes’ walk from restaurants, theaters and shopping in San Francisco’s Union Square.  Hotel Amari features a traditional British pub and restaurant on-site and offers Victorian-style guest rooms complete with a cable TV.

Offering free WiFi, a work desk, a clock radio and a mini-bar are offered in each guest room at this hotel.

Guests of Hotel Amari have access to a business center and a workout area. A tour desk with local area information is also available.

Fisherman’s Wharf and Alcatraz Cruises are each 8 minutes’ drive from the hotel. Chinatown is less than 1 mi away.



Couples in particular like the location – they rated it 8.4 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
15,https://cf.bstatic.com/xdata/images/hotel/square600/520925811.webp?k=8459444a63d865ce14e27346ebcabcc1bf9bf04c777987ad9e59797fd0da7b56&o=,https://www.booking.com/hotel/us/san-francisco-marriott-union-square.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=26301305_246425415_0_2_0&highlighted_blocks=26301305_246425415_0_2_0&matching_block_id=26301305_246425415_0_2_0&sr_pri_blocks=26301305_246425415_0_2_0__159345&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,San Francisco Marriott Union Square,200 m from center,Travel Sustainable Level 1,8.3,Comfort 8.9,744 reviews,Deluxe Double Room with Two Double Beds,2 full beds,"€ 1,462",,"Union Square, San Francisco",2024-04-14,2024-04-21,37.78938393,-122.40824439,San Francisco Marriott Union Square,"




This hotel, located in the center of San Francisco, is 0.7 miles from both the Moscone Center and the Financial District. It offers a well-equipped fitness centre and chic, modern rooms.

 All guest rooms include a HDTV and MP3 dock. Tea and coffee making facilities are offered with each room of San Francisco Marriott Union Square.

A 24-hour front desk service is available from San Francisco Marriott Union Square. WiFi access is provided throughout the hotel.

Marriott Union Square’s restaurant serves a range of regional and international meals. The hotel’s bar, bin480, offers cocktails and refreshing beverages.

Alcatraz Island is 2 miles from Marriott Union Square San Francisco.



Couples in particular like the location – they rated it 9.1 for a two-person trip.



Hotel chain/brand:
Marriott Hotels & Resorts

Distance in property description is calculated using © OpenStreetMap

Show me more



"
16,https://cf.bstatic.com/xdata/images/hotel/square600/400787750.webp?k=5bc44d6c9c6ba1ac836c699a6f255823a6fc6788b7f0e7071dd7e5a935cef716&o=,https://www.booking.com/hotel/us/hyatt-regency-san-francisco-downtown-soma.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=5847654_327153853_2_2_0&highlighted_blocks=5847654_327153853_2_2_0&matching_block_id=5847654_327153853_2_2_0&sr_pri_blocks=5847654_327153853_2_2_0__215000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hyatt Regency San Francisco Downtown SOMA,450 m from center,Travel Sustainable Level 3+,8.6,Comfort 9.2,"3,811 reviews",King Room,1 king bed,"€ 1,972",,"Union Square, San Francisco",2024-04-14,2024-04-21,37.78670939,-122.40282867,Hyatt Regency San Francisco Downtown SOMA,"




Located in San Francisco, Hyatt Regency San Francisco Downtown SOMA offers air-conditioned rooms, a fitness center, free WiFi and a shared lounge. This 4-star hotel offers a 24-hour front desk and an ATM. The property is nonsmoking and is set 1969 feet from Union Square.

At the hotel, all rooms are fitted with a desk, a flat-screen TV, a private bathroom, bed linen and towels. Each room has a safety deposit box and selected rooms will provide you with city views. The units in Hyatt Regency San Francisco Downtown SOMA are equipped with free toiletries and wireless phone charging stations.

Guests can experience the critically-acclaimed French restaurant, La Societe Bar & Café, now open for breakfast, cocktails, and dinner. Named as one of the best restaurants in San Francisco by Eater, Forbes, Thrillist, and more, La Societe is the one of city’s top destinations for modern French cuisine from Chef Alexandre Viriot.

There is an on-site bar and guests can also make use of the business area.

Popular points of interest near the hotel include Moscone Center, Oracle Park and San Francisco City Hall. The nearest airport is San Francisco International Airport, 13 mi from Hyatt Regency San Francisco Downtown SOMA



Couples in particular like the location – they rated it 9.1 for a two-person trip.



Hotel chain/brand:
Hyatt Regency

Distance in property description is calculated using © OpenStreetMap

Show me more



"
17,https://cf.bstatic.com/xdata/images/hotel/square600/287164742.webp?k=26e3f71d8f527d0a8f9314698dc0f96cf9be9d08df62e2d1c2855ca34a3639a2&o=,https://www.booking.com/hotel/us/hayes-valley-inn.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=5627819_91458686_2_0_0&highlighted_blocks=5627819_91458686_2_0_0&matching_block_id=5627819_91458686_2_0_0&sr_pri_blocks=5627819_91458686_2_0_0__41318&from=searchresults#hotelTmpl,Hayes Valley Inn,1.8 km from center,,7.2,,383 reviews,Double Room with Shared Bathroom,1 full bed,€ 379,€ 416,"Western Addition, San Francisco",2024-04-14,2024-04-21,37.77718743,-122.42321581,Hayes Valley Inn,"




Located in San Francisco’s charming Hayes Valley neighborhood, Hayes Valley Inn is just 5 minutes’ walk from attractions such as the San Francisco War Memorial Opera House and San Francisco City Hall.

All rooms at the inn offer free WiFi and shared bathrooms, located in the hallway.

In the area surrounding Hayes Valley Inn, guests can easily discover local boutiques, art galleries and cafes. The Asian Art Museum and Bill Graham Civic Auditorium are just 5 minutes’ drive away. Offering public transportation to San Francisco International Airport and downtown San Francisco, Civic Center/UN Plaza BART Station is 10 minutes’ walk from the inn.



Couples in particular like the location – they rated it 8.8 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
18,https://cf.bstatic.com/xdata/images/hotel/square600/17543967.webp?k=f4033a9be269584d579d2e8165c0cbaf7e62377c341c274884c0568083726da9&o=,https://www.booking.com/hotel/us/the-mosser-san-francisco.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=5606904_109009690_0_0_0&highlighted_blocks=5606904_109009690_0_0_0&matching_block_id=5606904_109009690_0_0_0&sr_pri_blocks=5606904_109009690_0_0_0__58998&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,The Mosser Hotel,350 m from center,Travel Sustainable Level 2,7.2,,"1,755 reviews",Queen Room with Shared Bath,1 queen bed,€ 541,"€ 1,189","Union Square, San Francisco",2024-04-14,2024-04-21,37.78501623,-122.40513034,The Mosser Hotel,"




This San Francisco hotel, built in 1913, mixes contemporary conveniences with historical design. The hotel features an on-site state-of-the-art recording studio and rooms with access to free WiFi.

Guestrooms at The Mosser Hotel include a bathrobe and hairdryer. Some rooms offer a private bathroom with bath amenities.

Guests can enjoy American comfort food at the Keystone. The restaurant has a 12-seat communal table and serves high quality spirits with rare flavor combinations. Two Happy Hours and weekend brunch are offered at the Keystone.

The Hotel Mosser is within a 5-minute walk of Moscone Convention Center. The Powell Street BART Station is within a 3-minute walk of the hotel and allows for easy access of San Francisco attractions including Fisherman’s Wharf and Chinatown. Parking is available for an extra fee.



Couples in particular like the location – they rated it 8.9 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
19,https://cf.bstatic.com/xdata/images/hotel/square600/488246642.webp?k=8bee34e0ee65c1d6519e2a82a9bee4c945c95b44cf872ec4197b4cef56603f32&o=,https://www.booking.com/hotel/us/villa-florence.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=5880824_373904765_2_2_0&highlighted_blocks=5880824_373904765_2_2_0&matching_block_id=5880824_373904765_2_2_0&sr_pri_blocks=5880824_373904765_2_2_0__141231&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Barnes San Francisco, Tapestry Collection by Hilton",150 m from center,Travel Sustainable Level 1,7.5,,303 reviews,Queen Room,1 queen bed,"€ 1,296",,"Union Square, San Francisco",2024-04-14,2024-04-21,37.78681379,-122.40827188,"The Barnes San Francisco, Tapestry Collection by Hilton","




Featuring Italian-inspired style and sophistication, the The Barnes San Francisco, Tapestry Collection by Hilton offers a contemporary  boutique hotel experience and is located one-half block from Union Square, right in the heart of San Francisco. The Barnes San Francisco, Tapestry Collection by Hilton offers elegantly decorated rooms featuring flat-screen TVs.

The Barnes San Francisco, Tapestry Collection by Hilton rooms are styled in contemporary Italian décor and warm colors.

A gym and business center are available.

The Powell Street cable car line is just 2 blocks from the hotel. The Moscone Convention Center and Yerba Buena Gardens are a 12-minute walk away.



Couples in particular like the location – they rated it 9.0 for a two-person trip.



Hotel chain/brand:
Tapestry Collection

Distance in property description is calculated using © OpenStreetMap

Show me more



"
20,https://cf.bstatic.com/xdata/images/hotel/square600/430818510.webp?k=43cce706cdde9e9d73233fa33fa08aef2d7090c869d8430f68d103be8c96422f&o=,https://www.booking.com/hotel/us/palace-sf.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248877&all_sr_blocks=5895236_246420327_4_34_0&highlighted_blocks=5895236_246420327_4_34_0&matching_block_id=5895236_246420327_4_34_0&sr_pri_blocks=5895236_246420327_4_34_0__260703&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Palace Hotel, a Luxury Collection Hotel, San Francisco",0.5 km from center,Travel Sustainable Level 3,8.5,Comfort 9.0,726 reviews,"Superior Room, Guest room, 2 Double",2 full beds,"€ 2,391",,"Financial District, San Francisco",2024-04-14,2024-04-21,37.78830925,-122.40174741,"Palace Hotel, a Luxury Collection Hotel, San Francisco","




Famed bars, an awe-inspiring crystal chandelier restaurant, a fitness area and a glass dome indoor pool are featured at this landmark Financial District Palace. San Francisco’s vibrant Union Square is 5 minutes’ walk from Palace Hotel.

Leather tufted headboards, 11-foot ceilings, bedside lighting, high thread count linens and pillow-top bedding set the stage for a luxurious night’s sleep in each room at the Palace Hotel, a Luxury Collection Hotel, San Francisco. High-end luggage inspired desk, tables and the bathroom vanity transport guests to the Palace origins with modern finishes. A 48-inch flat-screen satellite and streaming enabled TV, marble bath, rain shower and back-lit bathroom mirror completes the design. Inspired by west-coast impressionism, layered deep plum, midnight blue and shades of gray textiles create a rich coastal atmosphere. Restored architectural elements like a solid oak door from 1909 and brass monogrammed door knobs are featured. Custom sofas in a separate seating area and Market Street views are featured in select suites.

Austrian crystal chandeliers hang from a light-filled glass rotunda surrounding The Garden Court restaurant. Breakfast, lunch and signature tea is featured during the day. Savory bites, handcrafted cocktails, curated wines and decadent desserts are served in the evening at the GC Lounge. Guests can enjoy innovative cocktails, craft beers, bold wines and shareable artisan cuisine at the Pied Piper, home of the Maxfield Parrish mural The Pied Piper of Hamelin, which was commissioned as gift to San Francisco to honor the hotel’s reopening in 1909. Boasting sexy, contemporary décor, the Pied Piper is a San Francisco legend and the perfect place for an intimate individual dining experience or a social celebration.

Under a glass dome with city views, an indoor pool surrounded by chaise lounges and spas is featured. Tucked away on a high floor, this key card access oasis also features spa services and a 24-hour fitness center that overlooks the pool area through floor to ceiling windows. Marble baths and spa showers are featured in the changing rooms.

Palace Hotel, a Luxury Collection Hotel, San Francisco is 20 minutes’ cable car ride from shopping and dining at Fisherman’s Wharf. Offering a 24-hour concierge service, the concierge can connect guests’ to restaurants, designer boutiques, cable cars rides, the Embarcadero, Ferry Building, Chinatown, Oracle Park, cultural museums and theaters.



Couples in particular like the location – they rated it 9.0 for a two-person trip.



Hotel chain/brand:
Luxury Collection

Distance in property description is calculated using © OpenStreetMap

Show me more



"
